date,time
2015-08-09 00:26:05,
2015-08-09 00:26:10,
2015-08-09 00:26:15,
2015-08-09 00:26:20,
2015-08-09 00:26:25,
2015-08-09 00:26:30,0.330594062805
2015-08-09 00:26:35,0.68843793869
2015-08-09 00:26:40,0.350255012512
2015-08-09 00:26:45,0.282363176346
2015-08-09 00:26:50,0.301152229309
2015-08-09 00:26:55,0.286091089249
2015-08-09 00:27:00,0.321483850479
2015-08-09 00:27:05,0.289285898209
2015-08-09 00:27:10,0.324512004852
2015-08-09 00:27:15,0.284998893738
2015-08-09 00:27:20,0.33021688461300003
2015-08-09 00:27:25,0.293896913528
2015-08-09 00:27:30,0.347358942032
2015-08-09 00:27:35,0.333456039429
2015-08-09 00:27:40,0.33011698722800004
2015-08-09 00:27:45,0.292601108551
2015-08-09 00:27:50,0.321837902069
2015-08-09 00:27:55,0.469532966614
2015-08-09 00:28:00,0.287520170212
2015-08-09 00:28:05,0.275710105896
2015-08-09 00:28:10,0.329869031906
2015-08-09 00:28:15,0.287483930588
2015-08-09 00:28:20,0.353945016861
2015-08-09 00:28:25,0.478985071182
2015-08-09 00:28:30,0.333674907684
2015-08-09 00:28:35,0.30943107605000003
2015-08-09 00:28:40,0.367158174515
2015-08-09 00:28:45,0.352814912796
2015-08-09 00:28:50,0.345336914062
2015-08-09 00:28:55,0.285028934479
2015-08-09 00:29:00,0.320293903351
2015-08-09 00:29:05,0.272016048431
2015-08-09 00:29:10,0.266666889191
2015-08-09 00:29:15,0.266797065735
2015-08-09 00:29:20,0.393003940582
2015-08-09 00:29:25,0.296276807785
2015-08-09 00:29:30,0.349933862686
2015-08-09 00:29:35,0.993281841278
2015-08-09 00:29:40,0.325345039368
2015-08-09 00:29:45,0.367289066315
2015-08-09 00:29:50,0.299760103226
2015-08-09 00:29:55,0.279107809067
2015-08-09 00:30:00,0.2844851017
2015-08-09 00:30:05,0.270744085312
2015-08-09 00:30:10,0.336607217789
2015-08-09 00:30:15,0.28787612915
2015-08-09 00:30:20,0.278580904007
2015-08-09 00:30:25,0.277652978897
2015-08-09 00:30:30,0.330643892288
2015-08-09 00:30:35,0.285783052444
2015-08-09 00:30:40,0.315887928009
2015-08-09 00:30:45,0.5028297901150001
2015-08-09 00:30:50,0.341576099396
2015-08-09 00:30:55,0.303656101227
2015-08-09 00:31:00,0.284039020538
2015-08-09 00:31:05,0.268471002579
2015-08-09 00:31:10,0.485039949417
2015-08-09 00:31:15,0.299814939499
2015-08-09 00:31:20,0.32771992683400003
2015-08-09 00:31:25,0.265211105347
2015-08-09 00:31:30,0.3083589077
2015-08-09 00:31:35,0.28259396553000005
2015-08-09 00:31:40,0.337353944778
2015-08-09 00:31:45,0.308995962143
2015-08-09 00:31:50,0.287797927856
2015-08-09 00:31:55,0.270915985107
2015-08-09 00:32:00,0.33929681778000004
2015-08-09 00:32:05,0.277262926102
2015-08-09 00:32:10,0.289685964584
2015-08-09 00:32:15,0.291480064392
2015-08-09 00:32:20,0.269465923309
2015-08-09 00:32:25,0.600624084473
2015-08-09 00:32:30,0.422843933105
2015-08-09 00:32:35,0.283535003662
2015-08-09 00:32:40,0.357059001923
2015-08-09 00:32:45,0.290372133255
2015-08-09 00:32:50,0.297962903976
2015-08-09 00:32:55,0.267434120178
2015-08-09 00:33:00,0.332802057266
2015-08-09 00:33:05,0.275502204895
2015-08-09 00:33:10,0.330062866211
2015-08-09 00:33:15,0.28819894790600004
2015-08-09 00:33:20,0.35438799858099995
2015-08-09 00:33:25,0.290133953094
2015-08-09 00:33:30,0.315356016159
2015-08-09 00:33:35,0.280726909637
2015-08-09 00:33:40,0.364883899689
2015-08-09 00:33:45,0.285077095032
2015-08-09 00:33:50,0.305266857147
2015-08-09 00:33:55,0.280210018158
2015-08-09 00:34:00,0.311703920364
2015-08-09 00:34:05,0.299476861954
2015-08-09 00:34:10,0.317811965942
2015-08-09 00:34:15,0.335422992706
2015-08-09 00:34:20,0.33759999275200003
2015-08-09 00:34:25,0.27945685386700003
2015-08-09 00:34:30,0.316960096359
2015-08-09 00:34:35,0.295114994049
2015-08-09 00:34:40,0.298910856247
2015-08-09 00:34:45,0.273360013962
2015-08-09 00:34:50,0.333064079285
2015-08-09 00:34:55,0.269478082657
2015-08-09 00:35:00,0.325264930725
2015-08-09 00:35:05,0.920608997345
2015-08-09 00:35:10,0.345081090927
2015-08-09 00:35:15,0.30061602592500003
2015-08-09 00:35:20,0.352072954178
2015-08-09 00:35:25,0.28427410125700003
2015-08-09 00:35:30,0.320811986923
2015-08-09 00:35:35,0.268563985825
2015-08-09 00:35:40,0.281327009201
2015-08-09 00:35:45,0.625822067261
2015-08-09 00:35:50,0.327910900116
2015-08-09 00:35:55,0.273959875107
2015-08-09 00:36:00,0.287162065506
2015-08-09 00:36:05,0.30206489563
2015-08-09 00:36:10,0.333230018616
2015-08-09 00:36:15,0.276752948761
2015-08-09 00:36:20,0.322199106216
2015-08-09 00:36:25,0.27240896225
2015-08-09 00:36:30,0.321295022964
2015-08-09 00:36:35,0.431226015091
2015-08-09 00:36:40,0.282023191452
2015-08-09 00:36:45,0.361999034882
2015-08-09 00:36:50,0.32935500145
2015-08-09 00:36:55,0.317625999451
2015-08-09 00:37:00,0.308147192001
2015-08-09 00:37:05,0.28590798378000004
2015-08-09 00:37:10,0.317763090134
